WEEK_NUM,WEEK,PROGRAM,CH,KAKAO,NAVER,YOUTUBE
7,7주차(2020/02/10~2020/02/16),SBS골프 아카데미,SBS Golf,46667 ,1448 ,
7,7주차(2020/02/10~2020/02/16),SBS복싱 스페셜,SBS Sports,5 ,40 ,
7,7주차(2020/02/10~2020/02/16),SBS스포츠 축구,SBS Sports,4 ,11 ,
7,7주차(2020/02/10~2020/02/16),SBS스포츠 컬링,SBS Sports,20 ,53 ,
7,7주차(2020/02/10~2020/02/16),She′s O′live - 이하늬의 My Sweet Canada,O’live,,11 ,
7,7주차(2020/02/10~2020/02/16),She′s O′live-김민선 in New Zealand,O’live,,6 ,
7,7주차(2020/02/10~2020/02/16),She′s O′live-송혜교 in Paris,O’live,1 ,60 ,
7,7주차(2020/02/10~2020/02/16),She′s O′live-아라의 스무살 스토리,O’live,,58 ,
7,7주차(2020/02/10~2020/02/16),She′s O′live-이지아 The Show,O’live,,5 ,
7,7주차(2020/02/10~2020/02/16),She′s O′live-차예련의 에디터 스토리,O’live,,4 ,
7,7주차(2020/02/10~2020/02/16),She′s O′live-한예슬 in LA,O’live,,6 ,
7,7주차(2020/02/10~2020/02/16),Show Champion,MBC PLUS,934 ,30246 ,980 
7,7주차(2020/02/10~2020/02/16),Show Me The Money 4,MNET,43 ,1959 ,
7,7주차(2020/02/10~2020/02/16),Show Me The Money 5,MNET,186 ,3822 ,
7,7주차(2020/02/10~2020/02/16),Show Me The Money 6,MNET,63 ,5572 ,
7,7주차(2020/02/10~2020/02/16),Show Me The Money 777 (쇼미더머니 트리플세븐),MNET,173 ,9202 ,
7,7주차(2020/02/10~2020/02/16),Show Me The Money 8,MNET,625 ,12970 ,
7,7주차(2020/02/10~2020/02/16),SK 핸드볼 코리아 리그,KBS 스포츠,4 ,14 ,
7,7주차(2020/02/10~2020/02/16),SKT T1 : THE CHASE,OGN,,3 ,
7,7주차(2020/02/10~2020/02/16),SKY 캐슬,JTBC,865 ,27538 ,
7,7주차(2020/02/10~2020/02/16),SNL 코리아 6,tvN,107 ,542 ,
7,7주차(2020/02/10~2020/02/16),SNL 코리아 7,tvN,165 ,1115 ,
7,7주차(2020/02/10~2020/02/16),SNL 코리아 8,tvN,157 ,1251 ,
7,7주차(2020/02/10~2020/02/16),SNL 코리아 9,tvN,445 ,3132 ,
7,7주차(2020/02/10~2020/02/16),Soundtrack,KCON.TV,,1 ,
7,7주차(2020/02/10~2020/02/16),STUDIO CHOOM [스튜디오 춤],M2,4 ,442 ,
7,7주차(2020/02/10~2020/02/16),STUDIO ONSTYLE,OnStyle,,26 ,
7,7주차(2020/02/10~2020/02/16),SuperM 더 비기닝,SBS,23 ,389 ,
7,7주차(2020/02/10~2020/02/16),SURVIVAL MOMOLAND 를 찾아서,MNET,5 ,229 ,
7,7주차(2020/02/10~2020/02/16),Tastebud with tyler,KCON.TV,2 ,22 ,
7,7주차(2020/02/10~2020/02/16),THE BEAUTY,스페셜,2 ,134 ,
7,7주차(2020/02/10~2020/02/16),The beauty a week,KBS prime,3 ,2 ,
7,7주차(2020/02/10~2020/02/16),THE GOOD MOVIE,chCGV,1 ,37 ,
7,7주차(2020/02/10~2020/02/16),The immigration,KCON.TV,2 ,292 ,
7,7주차(2020/02/10~2020/02/16),THE K2(더 케이투),tvN,125 ,3112 ,
7,7주차(2020/02/10~2020/02/16),THE.레전드,스페셜,,272 ,
7,7주차(2020/02/10~2020/02/16),TMI NEWS,MNET,5981 ,75130 ,69868 
7,7주차(2020/02/10~2020/02/16),TO BE WORLD KLASS(월드 클래스),MNET,188 ,482 ,
7,7주차(2020/02/10~2020/02/16),TOMORROW X TOGETHER Debut Celebration Show  presented by Mnet,MNET,5 ,77 ,
7,7주차(2020/02/10~2020/02/16),TOMORROW X TOGETHER Welcome Back Show,M2,11 ,137 ,
7,7주차(2020/02/10~2020/02/16),True LOL Show,OGN,11 ,14 ,
7,7주차(2020/02/10~2020/02/16),TV 동물농장,SBS,19016 ,31724 ,5692 
7,7주차(2020/02/10~2020/02/16),TV 소설 파도야 파도야,KBS 2,572 ,5013 ,
7,7주차(2020/02/10~2020/02/16),TV 속 노래모음 DJ티비씨,JTBC,1604 ,65065 ,
7,7주차(2020/02/10~2020/02/16),TV 속 레시피 한끼줍줍,JTBC,363 ,678 ,
7,7주차(2020/02/10~2020/02/16),TV 속 생활정보 핵꿀팁,JTBC,132 ,2845 ,
7,7주차(2020/02/10~2020/02/16),TV 속 여행정보 J드라이브,JTBC,9 ,139 ,
7,7주차(2020/02/10~2020/02/16),TV 읽어주는 여자,OBS,34 ,4012 ,
7,7주차(2020/02/10~2020/02/16),TV 책,KBS 1,6 ,25 ,
7,7주차(2020/02/10~2020/02/16),tvN Shift,tvN,11 ,30 ,
7,7주차(2020/02/10~2020/02/16),tvN Shift 2020,tvN,123 ,1247 ,107714 
7,7주차(2020/02/10~2020/02/16),tvN 은빛 버킷리스트＜우리할매＞,tvN,16 ,48 ,
7,7주차(2020/02/10~2020/02/16),tvN 음악동창회 ＜좋은가요＞,tvN,13499 ,17165 ,149574 
7,7주차(2020/02/10~2020/02/16),tvN 페스티벌 &어워즈,tvN,52 ,779 ,
7,7주차(2020/02/10~2020/02/16),tvN10방송국,tvN,,1 ,
7,7주차(2020/02/10~2020/02/16),TV-People,MBC TVPP,7750 ,76541 ,
7,7주차(2020/02/10~2020/02/16),TV소설 그 여자의 바다,KBS 2,5979 ,1222 ,
7,7주차(2020/02/10~2020/02/16),TV소설 꽃피어라 달순아,KBS 2,392 ,1651 ,
7,7주차(2020/02/10~2020/02/16),TV소설 내마음의 꽃비,KBS 2,137 ,674 ,
7,7주차(2020/02/10~2020/02/16),TV소설 별이 되어 빛나리,KBS 2,85 ,1525 ,
7,7주차(2020/02/10~2020/02/16),TV소설 저 하늘에 태양이,KBS 2,164 ,877 ,
7,7주차(2020/02/10~2020/02/16),TV쇼 진품명품,KBS 1,120 ,333 ,772 
7,7주차(2020/02/10~2020/02/16),TV유치원,KBS 2,542 ,800 ,
7,7주차(2020/02/10~2020/02/16),TV정보쇼 빅픽처,JTBC,2 ,23 ,
7,7주차(2020/02/10~2020/02/16),TV정보쇼 아지트,JTBC,17 ,205 ,
7,7주차(2020/02/10~2020/02/16),TV정보쇼 아지트 시즌2,JTBC,2 ,115 ,
7,7주차(2020/02/10~2020/02/16),TV정보쇼 알짜왕,JTBC,357 ,5001 ,921 
7,7주차(2020/02/10~2020/02/16),TV정보쇼 오!아시스,JTBC,64 ,268 ,
7,7주차(2020/02/10~2020/02/16),UEFA 유로파리그,SBS Sports,,1 ,
7,7주차(2020/02/10~2020/02/16),UEFA 챔피언스리그,SBS Sports,1 ,15 ,
7,7주차(2020/02/10~2020/02/16),UFC SEOUL,SUPER ACTION,4 ,9 ,
7,7주차(2020/02/10~2020/02/16),UHD 특선다큐,MBC,23 ,95 ,95 
7,7주차(2020/02/10~2020/02/16),UHD 특집 글로벌다큐 ＜곰＞,MBC,32 ,172 ,
7,7주차(2020/02/10~2020/02/16),UHD 한식,KBS 1,,8 ,
7,7주차(2020/02/10~2020/02/16),UHD 한식의 마음,KBS 1,3 ,127 ,
7,7주차(2020/02/10~2020/02/16),V-1,tvN,87 ,9144 ,
7,7주차(2020/02/10~2020/02/16),VIP,SBS,901 ,29111 ,30635 
7,7주차(2020/02/10~2020/02/16),VJ특공대,KBS 2,52 ,457 ,
7,7주차(2020/02/10~2020/02/16),V리그,SBS Sports,,4 ,
7,7주차(2020/02/10~2020/02/16),W,MBC,193 ,7111 ,
7,7주차(2020/02/10~2020/02/16),WANNA B,JTBC,3 ,142 ,
7,7주차(2020/02/10~2020/02/16),Wanna One(워너원) GO,MNET,144 ,3609 ,
7,7주차(2020/02/10~2020/02/16),WATCHER(왓쳐),OCN,322 ,4338 ,
7,7주차(2020/02/10~2020/02/16),WBC 2017,JTBC,3 ,49 ,
7,7주차(2020/02/10~2020/02/16),WBSC U-23 야구월드컵,SBS,6 ,,
7,7주차(2020/02/10~2020/02/16),WHYNOT-더 댄서,JTBC4,45 ,905 ,
7,7주차(2020/02/10~2020/02/16),WKBL 여자 프로농구,KBS 스포츠,548 ,178 ,
7,7주차(2020/02/10~2020/02/16),WorldStar News China 演藝人天下,OBS,,1 ,
7,7주차(2020/02/10~2020/02/16),X1 FLASH,MNET,14 ,260 ,
7,7주차(2020/02/10~2020/02/16),X1 PREMIER SHOW-CON,MNET,9 ,1502 ,
7,7주차(2020/02/10~2020/02/16),가드닝 프로젝트 꽃밭에서,JTBC,2 ,27 ,
7,7주차(2020/02/10~2020/02/16),가로채널,SBS,634 ,4714 ,
7,7주차(2020/02/10~2020/02/16),가면,SBS,65 ,3595 ,
7,7주차(2020/02/10~2020/02/16),가시꽃,JTBC,23 ,719 ,
7,7주차(2020/02/10~2020/02/16),가시나들,MBC,20 ,463 ,
7,7주차(2020/02/10~2020/02/16),가싶남,KBS 2,4 ,392 ,
7,7주차(2020/02/10~2020/02/16),가요무대,KBS 1,11792 ,133660 ,54071 
7,7주차(2020/02/10~2020/02/16),가이드,tvN,,28 ,
7,7주차(2020/02/10~2020/02/16),가정의 달 특집,MBN,1 ,,
7,7주차(2020/02/10~2020/02/16),가족을 지켜라,KBS 1,43 ,573 ,
7,7주차(2020/02/10~2020/02/16),가족의 비밀,tvN,,111 ,
7,7주차(2020/02/10~2020/02/16),가출한 언니들,TV CHOSUN,5 ,31 ,
7,7주차(2020/02/10~2020/02/16),가화만사성,MBC,372 ,6841 ,
7,7주차(2020/02/10~2020/02/16),간택-여인들의 전쟁,TV CHOSUN,222130 ,775378 ,447985 
7,7주차(2020/02/10~2020/02/16),갈데까지 가보자,채널A,16 ,159 ,
7,7주차(2020/02/10~2020/02/16),갈릴레오 : 깨어난 우주,tvN,103 ,323 ,
7,7주차(2020/02/10~2020/02/16),갈수록 기세등등,MBN,,113 ,
7,7주차(2020/02/10~2020/02/16),감성과학 프로젝트- 환생,KBS 1,3 ,16 ,
7,7주차(2020/02/10~2020/02/16),감성애니 하루,KBS 1,,4 ,
7,7주차(2020/02/10~2020/02/16),감성애니 하루 시즌2,KBS 1,,18 ,
7,7주차(2020/02/10~2020/02/16),감자별2013QR3,tvN,,110 ,
7,7주차(2020/02/10~2020/02/16),갑동이,tvN,8 ,410 ,
7,7주차(2020/02/10~2020/02/16),갑자기 히어로즈,JTBC,13 ,94 ,
7,7주차(2020/02/10~2020/02/16),강남스캔들,SBS,203 ,3327 ,
7,7주차(2020/02/10~2020/02/16),강력반 X파일 - 끝까지 간다,KBS 1,18 ,76 ,
7,7주차(2020/02/10~2020/02/16),강소기업 성공비밀 황금열쇠,TV CHOSUN,12 ,3 ,
7,7주차(2020/02/10~2020/02/16),강식당2,tvN,36 ,2178 ,
7,7주차(2020/02/10~2020/02/16),강식당3,tvN,64 ,1698 ,
7,7주차(2020/02/10~2020/02/16),강용석의 고소한 19,tvN,,24 ,
7,7주차(2020/02/10~2020/02/16),강적들,TV CHOSUN,1641 ,10315 ,102860 
7,7주차(2020/02/10~2020/02/16),강정호(피츠버그 파이어리츠),MBC PLUS,16 ,549 ,
7,7주차(2020/02/10~2020/02/16),강호대결 중화대반점,SBS Plus,,29 ,
7,7주차(2020/02/10~2020/02/16),같이 걸을까,JTBC,427 ,4463 ,
7,7주차(2020/02/10~2020/02/16),같이펀딩,MBC,168 ,1633 ,
7,7주차(2020/02/10~2020/02/16),개그 콘서트,KBS 2,15355 ,81081 ,156841 
7,7주차(2020/02/10~2020/02/16),개는 훌륭하다,KBS 2,85608 ,246586 ,2270609 
7,7주차(2020/02/10~2020/02/16),개똥이네 철학관,tvN,43 ,260 ,
7,7주차(2020/02/10~2020/02/16),개밥 주는 남자 개묘한 여행,채널A,51 ,2659 ,
7,7주차(2020/02/10~2020/02/16),개밥 주는 남자 시즌3 개묘한 여행,채널A,2 ,44 ,
7,7주차(2020/02/10~2020/02/16),개밥주는남자,채널A,358 ,2587 ,2335 
7,7주차(2020/02/10~2020/02/16),개밥주는남자 시즌2,채널A,341 ,1480 ,
7,7주차(2020/02/10~2020/02/16),갱생 버라이어티 하바나,OBS,1 ,50 ,
7,7주차(2020/02/10~2020/02/16),거기가 어딘데,KBS 2,11 ,87 ,
7,7주차(2020/02/10~2020/02/16),거리의 만찬,KBS 1,63 ,827 ,
7,7주차(2020/02/10~2020/02/16),거리의 만찬,KBS 2,36 ,460 ,987 
7,7주차(2020/02/10~2020/02/16),거인의 어깨,채널A,29 ,164 ,
7,7주차(2020/02/10~2020/02/16),건강버라이어티 ＜올리브＞,OBS,1 ,14 ,
7,7주차(2020/02/10~2020/02/16),건강의 품격,JTBC,,21 ,
7,7주차(2020/02/10~2020/02/16),건반 위의 하이에나,KBS 2,54 ,1275 ,
7,7주차(2020/02/10~2020/02/16),걷는 재미에 빠지다 두발라이프,SBS Plus,21 ,108 ,
7,7주차(2020/02/10~2020/02/16),걸스위키,스타일 스튜디오,,2 ,
7,7주차(2020/02/10~2020/02/16),걸스피릿,JTBC,154 ,2276 ,
7,7주차(2020/02/10~2020/02/16),걸어서 세계속으로,KBS 1,888 ,2053 ,704 
7,7주차(2020/02/10~2020/02/16),검법남녀,MBC,56 ,1995 ,
7,7주차(2020/02/10~2020/02/16),검법남녀 시즌2,MBC,287 ,1994 ,
7,7주차(2020/02/10~2020/02/16),검사내전,JTBC,309700 ,837449 ,965429 
7,7주차(2020/02/10~2020/02/16),검사내전,기타(정보없음),,,184 
7,7주차(2020/02/10~2020/02/16),검색男女,OBS,12 ,6236 ,
7,7주차(2020/02/10~2020/02/16),검색어를 입력하세요 WWW,tvN,2999 ,74657 ,
7,7주차(2020/02/10~2020/02/16),겁없는 녀석들,MBC,4 ,29 ,
7,7주차(2020/02/10~2020/02/16),게임 오브 챔피언스,SBS,15 ,,
7,7주차(2020/02/10~2020/02/16),게임돌림픽,OGN,5 ,230 ,
7,7주차(2020/02/10~2020/02/16),게임돌림픽 2019 : 골든카드,OGN,17 ,40 ,
7,7주차(2020/02/10~2020/02/16),게임쇼 유희낙락,SBS,17 ,302 ,
7,7주차(2020/02/10~2020/02/16),게임을 맛보는 남자,OGN,,5 ,
7,7주차(2020/02/10~2020/02/16),게임플러스2015,OGN,,9 ,
7,7주차(2020/02/10~2020/02/16),게임플러스2016,OGN,108 ,39 ,
7,7주차(2020/02/10~2020/02/16),게임플러스2017,OGN,5 ,6 ,
7,7주차(2020/02/10~2020/02/16),게임플러스2018,OGN,1 ,6 ,
7,7주차(2020/02/10~2020/02/16),겟 잇 스타일,OnStyle,3 ,89 ,
7,7주차(2020/02/10~2020/02/16),겟잇뷰티 2015,OnStyle,11 ,161 ,
7,7주차(2020/02/10~2020/02/16),겟잇뷰티 2016,OnStyle,28 ,183 ,
7,7주차(2020/02/10~2020/02/16),겟잇뷰티2017,OnStyle,37 ,529 ,
7,7주차(2020/02/10~2020/02/16),겟잇뷰티2018,OnStyle,89 ,837 ,
7,7주차(2020/02/10~2020/02/16),겟잇뷰티2019,OnStyle,57 ,1556 ,328 
7,7주차(2020/02/10~2020/02/16),겟잇뷰티셀프,OnStyle,2 ,49 ,
7,7주차(2020/02/10~2020/02/16),겟잇스타일2014,OnStyle,4 ,131 ,
7,7주차(2020/02/10~2020/02/16),겨울쉼표,SBS Golf,2 ,,
7,7주차(2020/02/10~2020/02/16),결혼계약,MBC,244 ,2014 ,
7,7주차(2020/02/10~2020/02/16),경기도 정책을 말하다,OBS,,1 ,
7,7주차(2020/02/10~2020/02/16),경기천년,OBS,,7 ,
7,7주차(2020/02/10~2020/02/16),경인 버킷리스트 ＜우리동네 한 바퀴＞,OBS,,152 ,
7,7주차(2020/02/10~2020/02/16),경인 붐,OBS,2 ,36 ,
7,7주차(2020/02/10~2020/02/16),경제 읽어주는 여자,OBS,21 ,54 ,
7,7주차(2020/02/10~2020/02/16),경찰청 사람들 2015,MBC,,66 ,
7,7주차(2020/02/10~2020/02/16),계룡선녀전,tvN,135 ,2516 ,
7,7주차(2020/02/10~2020/02/16),고교10대천왕,tvN,,104 ,
7,7주차(2020/02/10~2020/02/16),고교급식왕,tvN,52 ,495 ,
7,7주차(2020/02/10~2020/02/16),고교처세왕,tvN,35 ,1244 ,
7,7주차(2020/02/10~2020/02/16),고등래퍼,MNET,54 ,2316 ,
7,7주차(2020/02/10~2020/02/16),고등래퍼 2,MNET,197 ,10778 ,
7,7주차(2020/02/10~2020/02/16),고등래퍼 3,MNET,330 ,13804 ,
7,7주차(2020/02/10~2020/02/16),고립낙원,KBS 2,319 ,1110 ,1471 
7,7주차(2020/02/10~2020/02/16),고민을 입력하세요 GOSTOP ＜고스톱＞,JTBC,8 ,27 ,
7,7주차(2020/02/10~2020/02/16),고민타파 부동산 해결사들Ⅰ,SBS CNBC,8 ,21 ,
7,7주차(2020/02/10~2020/02/16),고방부자상 : 적국의 연인,중화TV,69 ,3504 ,
7,7주차(2020/02/10~2020/02/16),고백부부,KBS 2,316 ,9539 ,
7,7주차(2020/02/10~2020/02/16),고성국 라이브쇼,TV CHOSUN,50 ,8 ,
7,7주차(2020/02/10~2020/02/16),고수의 비법 황금알,MBN,152 ,2889 ,
7,7주차(2020/02/10~2020/02/16),고양이띠 요리사,O’live,2 ,36 ,
7,7주차(2020/02/10~2020/02/16),고전적 하루,JTBC,,31 ,
7,7주차(2020/02/10~2020/02/16),고현준의 뉴스 브리핑,SBS 러브FM,9 ,12 ,
7,7주차(2020/02/10~2020/02/16),골든 탬버린,MNET,117 ,1280 ,
7,7주차(2020/02/10~2020/02/16),골든디스크 시상식,JTBC Plus,10 ,1409 ,
7,7주차(2020/02/10~2020/02/16),골든마이크,KNN2,72 ,2680 ,
7,7주차(2020/02/10~2020/02/16),골목대장,tvN,24 ,200 ,
7,7주차(2020/02/10~2020/02/16),골프에 미칠지도,JTBC Plus,32 ,63 ,
7,7주차(2020/02/10~2020/02/16),공감다큐 해바라기,TV CHOSUN,3 ,6 ,
7,7주차(2020/02/10~2020/02/16),공복자들,MBC,102 ,1592 ,
7,7주차(2020/02/10~2020/02/16),공부가 머니?,MBC,178055 ,169416 ,1733434 
7,7주차(2020/02/10~2020/02/16),공소남TV,VOSS,,126 ,
7,7주차(2020/02/10~2020/02/16),공식입장 읽어주는 남녀,OBS,,23 ,
7,7주차(2020/02/10~2020/02/16),공유의 집,MBC,79 ,914 ,
7,7주차(2020/02/10~2020/02/16),공조7,tvN,19 ,295 ,
7,7주차(2020/02/10~2020/02/16),공항 가는 길,KBS 2,218 ,1966 ,
7,7주차(2020/02/10~2020/02/16),과거를묻지마세요,OCN,,51 ,
7,7주차(2020/02/10~2020/02/16),곽승준의 쿨까당,tvN,286 ,1961 ,22768 
7,7주차(2020/02/10~2020/02/16),관찰카메라 24,채널A,8083 ,3637 ,548 
7,7주차(2020/02/10~2020/02/16),괴릴라 데이트,tvN go,,10 ,
7,7주차(2020/02/10~2020/02/16),괴어 대탐험,MBN,,3 ,
7,7주차(2020/02/10~2020/02/16),괴팍한 5형제,JTBC,296 ,7181 ,33911 
7,7주차(2020/02/10~2020/02/16),교양 특집 프로그램,MBN,7 ,8 ,
7,7주차(2020/02/10~2020/02/16),교칙위반 수학여행,JTBC,14 ,917 ,
7,7주차(2020/02/10~2020/02/16),구구단 프로젝트,MBC PLUS,2 ,25 ,
7,7주차(2020/02/10~2020/02/16),구내식당 ~남의 회사 유랑기~,MBC,26 ,176 ,
7,7주차(2020/02/10~2020/02/16),구르미 그린 달빛,KBS 2,604 ,14215 ,
7,7주차(2020/02/10~2020/02/16),구석구석 숨은 돈 찾기,KBS 2,4 ,13 ,
7,7주차(2020/02/10~2020/02/16),구여친클럽,tvN,19 ,990 ,
7,7주차(2020/02/10~2020/02/16),구원의 밥상,채널A,6 ,51 ,
7,7주차(2020/02/10~2020/02/16),구주표묘록 : 빛과 어둠의 전쟁,중화TV,65 ,782 ,
7,7주차(2020/02/10~2020/02/16),구해줘,OCN,268 ,2569 ,
7,7주차(2020/02/10~2020/02/16),구해줘 2,OCN,460 ,3171 ,
7,7주차(2020/02/10~2020/02/16),구해줘! 감대리,OBS,,35 ,
7,7주차(2020/02/10~2020/02/16),구해줘! 홈즈,MBC,66925 ,89382 ,48288 
7,7주차(2020/02/10~2020/02/16),국경없는 포차,O’live,447 ,2670 ,
7,7주차(2020/02/10~2020/02/16),국내 최초 급식 서바이벌 황금식판,채널A,,2 ,
7,7주차(2020/02/10~2020/02/16),국민 여러분!,KBS 2,44 ,1434 ,
7,7주차(2020/02/10~2020/02/16),국민의 뽕짝(트로트/가요) - 광주MBC,MBC,159 ,3530 ,
7,7주차(2020/02/10~2020/02/16),국민이 묻는다,MBC,2 ,20 ,
7,7주차(2020/02/10~2020/02/16),국제 아파트,TV CHOSUN,,17 ,
7,7주차(2020/02/10~2020/02/16),군주 - 가면의 주인,MBC,172 ,3545 ,
7,7주차(2020/02/10~2020/02/16),굿닥터,OBS,,50 ,
7,7주차(2020/02/10~2020/02/16),굿모닝 정보세상,TV CHOSUN,417 ,7136 ,698 
7,7주차(2020/02/10~2020/02/16),굿와이프,tvN,523 ,4828 ,
7,7주차(2020/02/10~2020/02/16),굿캐스팅,SBS,101 ,1033 ,
7,7주차(2020/02/10~2020/02/16),굿판,OBS,,4 ,
7,7주차(2020/02/10~2020/02/16),굿피플,채널A,313 ,9959 ,
7,7주차(2020/02/10~2020/02/16),궁금한 스타쇼 호박씨,TV CHOSUN,93 ,2710 ,
7,7주차(2020/02/10~2020/02/16),궁금한 일요일 장영실쇼,KBS 1,6 ,29 ,
7,7주차(2020/02/10~2020/02/16),궁민남편,MBC,69 ,743 ,
7,7주차(2020/02/10~2020/02/16),권순우의 나는 야구인이다,OBS,,1 ,
7,7주차(2020/02/10~2020/02/16),귀부인,JTBC,9 ,113 ,
7,7주차(2020/02/10~2020/02/16),귀취등 : 무덤의 비밀,중화TV,5 ,10 ,
7,7주차(2020/02/10~2020/02/16),귓속말,SBS,43 ,1082 ,
7,7주차(2020/02/10~2020/02/16),그 남자의 기억법,MBC,378 ,29959 ,778 
7,7주차(2020/02/10~2020/02/16),그 녀석들의 이중생활,tvN,73 ,352 ,
7,7주차(2020/02/10~2020/02/16),그남자 오수,OCN,80 ,1462 ,
7,7주차(2020/02/10~2020/02/16),그냥 사랑하는 사이,JTBC,227 ,10545 ,
7,7주차(2020/02/10~2020/02/16),그녀는 거짓말을 너무 사랑해,tvN,353 ,4395 ,
7,7주차(2020/02/10~2020/02/16),그녀는 예뻤다,MBC,,11411 ,
7,7주차(2020/02/10~2020/02/16),그녀들의 여유만만,KBS 2,630 ,1529 ,
7,7주차(2020/02/10~2020/02/16),그녀로 말할 것 같으면,SBS,226 ,1355 ,
7,7주차(2020/02/10~2020/02/16),그녀를 찾아줘,KBS 2,7 ,33 ,
7,7주차(2020/02/10~2020/02/16),그녀의 사생활,tvN,1872 ,53342 ,
7,7주차(2020/02/10~2020/02/16),그녀의 신화,JTBC,39 ,280 ,
7,7주차(2020/02/10~2020/02/16),그때뉴스,SBS,,6 ,
7,7주차(2020/02/10~2020/02/16),그랑블루,SBS,41 ,85 ,
7,7주차(2020/02/10~2020/02/16),그랑프리 세계여자배구대회,SBS Sports,5 ,,
7,7주차(2020/02/10~2020/02/16),그래 그런거야,SBS,151 ,1089 ,
7,7주차(2020/02/10~2020/02/16),그랜드 부다개스트,JTBC2,3 ,61 ,
7,7주차(2020/02/10~2020/02/16),그린실버 고향이 좋다,MBC,15 ,44 ,
7,7주차(2020/02/10~2020/02/16),극한식탁,O’live,68 ,855 ,
7,7주차(2020/02/10~2020/02/16),글로벌 남편백서 내편 남편,KBS 2,9 ,133 ,
7,7주차(2020/02/10~2020/02/16),글로벌 리퀘스트 쇼 어송포유 시즌4,KBS 2,,16 ,
7,7주차(2020/02/10~2020/02/16),글로벌 무비 어워즈,OCN,17071 ,65326 ,263 
7,7주차(2020/02/10~2020/02/16),글로벌 붕어빵,SBS,,39 ,
7,7주차(2020/02/10~2020/02/16),글로벌 완판왕 팔아야 귀국,채널A,1 ,63 ,
7,7주차(2020/02/10~2020/02/16),글로벌 이슈&트렌드,SBS CNBC,1 ,8 ,
7,7주차(2020/02/10~2020/02/16),글로벌 정보쇼 세계인,KBS 1,6 ,13 ,
7,7주차(2020/02/10~2020/02/16),금요일 금요일 밤에,tvN,28174 ,272519 ,601055 
7,7주차(2020/02/10~2020/02/16),금지된 사랑,OtvN,41 ,87 ,
7,7주차(2020/02/10~2020/02/16),기름진 멜로,SBS,180 ,13331 ,
7,7주차(2020/02/10~2020/02/16),기막힌 이야기 실제상황,MBN,7435 ,43211 ,3193 
7,7주차(2020/02/10~2020/02/16),기막힌 이야기 실제상황_웹툰,MBN,2 ,6 ,
7,7주차(2020/02/10~2020/02/16),기부 앤 테이크 사세요,MBN,33 ,257 ,
7,7주차(2020/02/10~2020/02/16),기부티크,OnStyle,5 ,56 ,
7,7주차(2020/02/10~2020/02/16),기분 좋은 날,MBC,8449 ,20266 ,703 
7,7주차(2020/02/10~2020/02/16),기분 좋은 날,기타(정보없음),,,23 
7,7주차(2020/02/10~2020/02/16),기아자동차 제30회 한국여자오픈 골프선수권대회,SBS Golf,54 ,39 ,
7,7주차(2020/02/10~2020/02/16),기아자동차 제33회 한국여자오픈,SBS,2 ,,
7,7주차(2020/02/10~2020/02/16),기억,tvN,72 ,4476 ,
7,7주차(2020/02/10~2020/02/16),기자pick,OBS,,46 ,
7,7주차(2020/02/10~2020/02/16),기적의 습관,TV CHOSUN,666 ,486 ,778 
7,7주차(2020/02/10~2020/02/16),기찰비록,tvN,4 ,19 ,
7,7주차(2020/02/10~2020/02/16),기타(정보없음),KBS 1,,,16 
7,7주차(2020/02/10~2020/02/16),기타(정보없음),MBC,,,695 
7,7주차(2020/02/10~2020/02/16),기타(정보없음),기타(정보없음),,,1580827 
7,7주차(2020/02/10~2020/02/16),길길이 다시 산다,채널A,301 ,463 ,30774 
7,7주차(2020/02/10~2020/02/16),김과장,KBS 2,3357 ,15189 ,
7,7주차(2020/02/10~2020/02/16),김광현 (세인트루이스 카디널스),MBC PLUS,56545 ,274168 ,414802 
7,7주차(2020/02/10~2020/02/16),김구라·문희준의 검색녀,OBS,1 ,12 ,
7,7주차(2020/02/10~2020/02/16),김구라의 공인중재사,MBC PLUS,62 ,1286 ,403 
7,7주차(2020/02/10~2020/02/16),김국진의 현장박치기,JTBC,90 ,457 ,
7,7주차(2020/02/10~2020/02/16),김무명을 찾아라,tvN,14 ,101 ,
7,7주차(2020/02/10~2020/02/16),김무명을 찾아라 2,tvN,5 ,49 ,
7,7주차(2020/02/10~2020/02/16),김무명을 찾아라 파일럿,tvN,,12 ,
7,7주차(2020/02/10~2020/02/16),김민영의모바일플러스,OGN,,4 ,
7,7주차(2020/02/10~2020/02/16),김민정의 뷰티크러쉬,MBC PLUS,,17 ,
7,7주차(2020/02/10~2020/02/16),김병만의 정글의 법칙,SBS,187491 ,39658 ,21694 
7,7주차(2020/02/10~2020/02/16),김비서가 왜 그럴까,tvN,11266 ,153197 ,
7,7주차(2020/02/10~2020/02/16),김사은의 히든템,스타일 스튜디오,,2 ,
7,7주차(2020/02/10~2020/02/16),김상혁 딘딘의 오빠네 라디오,SBS 러브FM,3 ,45 ,
7,7주차(2020/02/10~2020/02/16),김생민의 영수증,KBS 2,108 ,1038 ,
7,7주차(2020/02/10~2020/02/16),김어준의 블랙하우스,SBS,112 ,155 ,
7,7주차(2020/02/10~2020/02/16),김영임의 꽃신,TV CHOSUN,4 ,70 ,
7,7주차(2020/02/10~2020/02/16),김영철의 동네 한 바퀴,KBS 1,1756 ,4846 ,29263 
7,7주차(2020/02/10~2020/02/16),김영철의 파워FM,SBS 파워FM,33 ,1054 ,
